age,income_group,income_section,state,nuts2,district,plz,education,children,job_field_maingroup,job_field_group,religion,religion_practice,religion_christian,religion_islam,migration_b_germany,migration_b_g_city,migration_b_g_state,migration_b_g_nuts2,migration_b_g_district,migration_b_country,migration_s_germany,migration_s_g_city,migration_s_g_state,migration_s_g_nuts2,migration_s_g_district,migration_s_country,migration_region,subject_well_being,innovation,climate_state_manmade,politics_orientation,politics_climate,soc_inequ_climate,covid_coping,covid_finance,unemployment_rate,patent,job_Fulltime,job_Lehre,job_Other,job_Parttime,job_Pensioner,job_Selfemployed,job_Student (School),job_Student (Uni),"job_Unemployed, job seeking","job_Unemployed, not job seeking",marital_status_Divorced,marital_status_Married,marital_status_Umarried,marital_status_Widowed,gender_Female,gender_Male,politics_vote_AfD,politics_vote_Bündnis 90|Die Grünen,politics_vote_CDU|CSU,politics_vote_Die Linke,politics_vote_FDP,politics_vote_Other,politics_vote_SPD
31,1.0,15.0,0,14,296,69514,6.0,,3,40,6,0.0,7,4,1,884,6,6,32,92,1,1308,6,6,31,82,2019,7.0,6.0,3.0,-0.0883559393493102,3.0,2.0,0.18058881,0.79010016,7,123,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
34,1.0,14.0,0,32,347,70173,6.0,,0,30,1,0.0,0,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,8.4,6.0,2.0,-0.487403602754567,2.0,3.0,1.3087171,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
27,0.0,7.0,0,32,347,70173,6.0,,10,28,1,5.0,6,4,1,1055,0,14,167,92,1,2123,0,14,163,82,0,8.4,7.0,2.0,2.02089599579276,1.0,1.0,0.18058881,2.4523828,5,123,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
31,2.0,19.0,0,32,347,70174,6.0,2.0,3,3,1,1.0,6,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,1.0,7.0,3.0,-1.228492120507186,4.0,2.0,1.3087171,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
71,0.0,11.0,0,32,347,70176,5.0,,2,32,1,1.0,2,4,1,1078,14,30,173,92,1,2169,14,30,170,82,1983,10.0,6.0,3.0,-1.798560211086125,4.0,2.0,0.18058881,-0.87218261,5,123,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
40,2.0,20.0,0,32,347,70176,6.0,,6,18,6,1.0,7,4,1,1055,0,14,404,92,1,2123,0,14,164,82,2014,7.5,7.0,2.0,0.9947734327506724,1.0,3.0,0.18058881,0.79010016,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
59,2.0,19.0,0,32,347,70180,3.0,,9,26,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,8.1,7.0,0.0,1.10878705086646,0.0,4.0,0.18058881,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
46,2.0,19.0,0,32,347,70180,5.0,2.0,3,12,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,7.1,7.0,0.0,1.165793859924354,4.0,4.0,1.3087171,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
48,0.0,8.0,0,32,347,70180,4.0,,8,44,1,0.0,6,4,1,866,0,32,144,92,1,4173,0,32,345,82,1974,5.5,4.0,3.0,-1.057471693333505,3.0,3.0,0.18058881,-0.87218261,5,123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,0.0,9.0,0,32,347,70180,5.0,,3,13,6,0.0,7,4,0,2513,16,38,404,73,0,4876,16,38,401,64,2016,8.4,7.0,2.0,-0.7154308389861421,3.0,2.0,0.18058881,-0.87218261,5,123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
58,2.0,19.0,0,32,347,70180,6.0,,10,28,6,0.0,7,4,1,613,12,5,97,92,1,1254,12,5,94,82,1997,6.1,6.0,2.0,-1.513526165796655,3.0,4.0,-0.94753951,-0.041041251,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
53,2.0,19.0,0,32,347,70180,6.0,,4,43,6,0.0,7,4,1,2066,8,19,140,92,1,4038,8,19,137,82,2021,7.7,0.0,3.0,-0.6584240299282483,4.0,1.0,1.3087171,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
31,1.0,18.0,0,32,347,70180,6.0,,3,13,6,1.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,7.8,4.0,3.0,0.2536849149980525,2.0,2.0,0.18058881,-0.041041251,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,1.0,15.0,0,32,347,70186,4.0,,10,28,1,1.0,0,4,1,630,0,38,41,92,1,36,0,38,401,82,2018,8.0,7.0,3.0,0.9947734327506724,3.0,2.0,0.18058881,0.79010016,5,123,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
68,0.0,3.0,0,32,347,70188,3.0,1.0,3,13,1,0.0,6,4,1,87,8,13,18,92,1,4173,0,32,345,82,1956,3.1,6.0,3.0,-0.0883559393493102,3.0,4.0,0.18058881,0.79010016,5,123,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
46,1.0,18.0,0,32,347,70188,4.0,3.0,3,44,1,1.0,0,4,0,2513,16,38,404,78,1,4173,0,32,345,82,1980,6.3,2.0,3.0,-1.969580638259806,2.0,4.0,0.18058881,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
49,1.0,17.0,0,32,347,70188,3.0,,7,9,1,4.0,3,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,4.0,7.0,2.0,-0.3733899846387793,4.0,1.0,-3.2037961,2.4523828,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
62,1.0,12.0,0,32,347,70188,4.0,2.0,3,13,6,0.0,7,4,1,2142,0,32,348,92,1,1742,0,32,345,82,0,5.0,6.0,2.0,1.051780241808566,3.0,3.0,-0.94753951,0.79010016,5,123,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30,1.0,14.0,0,32,347,70190,5.0,,6,44,1,3.0,6,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,7.2,2.0,2.0,0.1396712968822652,2.0,2.0,0.18058881,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
27,0.0,6.0,0,32,347,70190,6.0,,10,28,1,2.0,0,4,1,2072,0,10,360,92,1,4129,0,10,308,82,2016,3.0,7.0,3.0,-0.3733899846387793,4.0,3.0,-2.0756679,1.6212416,5,123,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
66,0.0,9.0,0,32,347,70191,2.0,,10,28,6,0.0,7,4,1,105,0,32,348,92,1,1735,0,38,401,82,2011,6.0,6.0,3.0,2.76198451354538,3.0,1.0,0.18058881,0.79010016,5,123,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
38,1.0,18.0,0,32,347,70191,7.0,2.0,4,43,5,3.0,7,4,0,2513,16,38,404,81,1,4173,0,32,345,82,2000,1.0,7.0,3.0,1.792868759561186,4.0,1.0,0.18058881,-0.041041251,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
19,0.0,6.0,0,32,347,70192,6.0,,7,14,1,1.0,0,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,6.3,7.0,3.0,0.0826644878243711,3.0,4.0,1.3087171,1.6212416,5,123,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
49,1.0,14.0,0,32,347,70193,6.0,,3,3,6,0.0,7,4,1,739,6,6,125,92,1,3583,0,35,290,82,1986,8.1,7.0,3.0,-0.1453627484072038,4.0,2.0,-0.94753951,0.79010016,5,123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
61,0.0,8.0,0,32,347,70193,6.0,1.0,10,28,1,0.0,0,4,1,1317,0,32,197,92,1,2595,0,32,194,82,2001,5.8,4.0,3.0,-0.9434580752177172,4.0,2.0,1.3087171,-0.87218261,5,123,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
27,1.0,14.0,0,32,347,70195,6.0,,4,8,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,5.7,6.0,3.0,-2.083594256375593,4.0,1.0,0.18058881,-0.041041251,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
76,1.0,18.0,0,32,347,70197,6.0,3.0,0,27,6,0.0,7,4,1,1506,0,32,404,92,1,1256,0,10,103,82,1976,1.0,6.0,3.0,-1.684546592970337,0.0,2.0,0.18058881,-0.87218261,5,123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
22,1.0,15.0,0,32,347,70197,4.0,,10,28,3,0.0,7,3,1,2142,0,32,348,92,1,4173,0,32,345,82,0,7.6,6.0,3.0,-2.368628301665062,4.0,1.0,-2.0756679,1.6212416,5,123,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
35,2.0,19.0,0,32,347,70197,6.0,,3,3,1,2.0,3,4,0,2513,16,38,404,25,1,4173,0,32,345,82,1988,4.9,2.0,2.0,-0.1453627484072038,2.0,2.0,0.18058881,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
31,1.0,18.0,0,32,347,70197,6.0,,0,27,6,1.0,7,4,1,138,0,32,207,92,1,3720,1,36,397,82,2016,7.9,7.0,3.0,-0.4303967936966728,3.0,1.0,0.18058881,0.79010016,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
38,1.0,15.0,0,32,347,70199,6.0,1.0,0,27,1,2.0,0,4,1,223,2,1,33,92,1,397,2,1,32,82,2006,5.1,1.0,2.0,-2.368628301665062,3.0,4.0,-0.94753951,-0.041041251,5,123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
47,0.0,8.0,0,32,347,70199,6.0,,10,28,1,4.0,2,4,1,456,12,8,78,92,1,904,12,8,75,82,1992,1.5,7.0,0.0,0.1966781059401588,1.0,3.0,1.3087171,-0.87218261,5,123,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
35,1.0,14.0,0,32,347,70199,5.0,,3,3,3,2.0,7,3,1,782,0,32,126,92,1,1704,0,32,123,82,0,2.9,4.0,3.0,-1.228492120507186,2.0,2.0,1.3087171,-0.87218261,5,123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
56,0.0,6.0,0,32,347,70327,2.0,2.0,10,28,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,3.0,4.0,3.0,0.1966781059401588,2.0,1.0,-0.94753951,-0.87218261,5,123,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
61,2.0,19.0,0,32,347,70327,5.0,6.0,10,28,1,2.0,6,4,1,27,0,38,290,92,1,1096,0,38,401,82,1985,6.1,6.0,3.0,-0.0883559393493102,4.0,3.0,-0.94753951,1.6212416,5,123,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
61,2.0,19.0,0,32,347,70327,5.0,6.0,10,28,1,2.0,6,4,1,27,0,38,290,92,1,1096,0,38,401,82,1985,6.4,6.0,3.0,-0.0883559393493102,4.0,3.0,0.18058881,1.6212416,5,123,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
26,1.0,14.0,0,32,347,70327,6.0,,10,28,6,0.0,7,4,1,1270,1,25,193,92,1,2518,1,25,190,82,2016,6.0,6.0,3.0,-0.0883559393493102,3.0,3.0,0.18058881,-0.87218261,5,123,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
24,0.0,6.0,0,32,347,70327,6.0,,10,28,1,1.0,6,4,1,603,6,6,105,92,1,3644,6,6,255,82,2017,2.0,6.0,3.0,-1.228492120507186,4.0,3.0,0.18058881,-0.87218261,5,123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
45,0.0,1.0,0,32,347,70329,5.0,,10,28,6,0.0,7,4,1,2513,6,11,119,92,1,4876,6,11,116,82,2016,5.5,0.0,3.0,0.2536849149980525,0.0,0.0,0.18058881,-0.87218261,5,123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
49,2.0,19.0,0,32,347,70329,6.0,2.0,0,33,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,2.1,6.0,2.0,0.1966781059401588,0.0,4.0,-2.0756679,1.6212416,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26,0.0,3.0,0,32,347,70372,5.0,,0,11,6,0.0,7,4,0,2513,16,38,404,35,1,434,0,32,194,82,2000,5.3,6.0,1.0,0.1966781059401588,2.0,3.0,-0.94753951,-0.041041251,5,123,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
26,0.0,11.0,0,32,347,70372,5.0,,3,13,1,1.0,0,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,5.9,6.0,3.0,0.3106917240559465,3.0,1.0,-0.94753951,1.6212416,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
24,1.0,18.0,0,32,347,70372,6.0,,10,28,1,1.0,0,4,1,260,0,32,197,92,1,3993,0,32,194,82,2017,7.2,6.0,3.0,-1.228492120507186,3.0,3.0,-0.94753951,1.6212416,5,123,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
49,1.0,17.0,0,32,347,70374,3.0,,7,6,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,3.1,1.0,2.0,0.0826644878243711,1.0,3.0,-0.94753951,0.79010016,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
51,1.0,18.0,0,32,347,70374,6.0,2.0,3,12,1,1.0,6,4,1,2407,8,37,391,92,1,1235,10,27,100,82,2009,0.1,4.0,3.0,-0.6014172208703547,2.0,4.0,-0.94753951,-0.041041251,5,123,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
28,1.0,15.0,0,32,347,70374,6.0,,0,33,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,8.0,6.0,3.0,0.1966781059401588,3.0,2.0,0.18058881,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
51,1.0,18.0,0,32,347,70374,3.0,2.0,4,10,1,0.0,0,4,1,1553,11,28,237,92,1,4173,0,32,345,82,1972,4.0,6.0,3.0,-0.5444104118124605,3.0,4.0,1.3087171,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
55,1.0,18.0,0,32,347,70374,6.0,,3,40,6,0.0,7,4,1,534,0,14,92,92,1,397,2,1,32,82,2012,5.2,4.0,2.0,0.4817121512296279,3.0,3.0,1.3087171,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
70,0.0,11.0,0,32,347,70376,6.0,2.0,0,33,1,2.0,6,4,1,223,2,1,33,92,1,397,2,1,32,82,1990,8.1,6.0,2.0,1.735861950503291,2.0,2.0,0.18058881,-0.87218261,5,123,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
29,0.0,1.0,0,32,347,70376,6.0,,10,28,3,5.0,7,1,1,2142,0,32,348,92,1,4173,0,32,345,82,0,8.2,7.0,2.0,-0.6584240299282483,4.0,2.0,-2.0756679,1.6212416,5,123,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
70,0.0,9.0,0,32,347,70376,3.0,2.0,10,28,1,3.0,0,4,1,2510,0,10,177,92,1,4173,0,32,345,82,1957,9.0,6.0,3.0,-1.627539783912443,4.0,1.0,0.18058881,0.79010016,5,123,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
31,1.0,17.0,0,32,347,70376,5.0,,7,9,6,0.0,7,4,1,1684,0,32,99,92,1,1145,0,32,96,82,0,8.1,2.0,2.0,-0.1453627484072038,3.0,3.0,0.18058881,0.79010016,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
43,2.0,19.0,0,32,347,70376,6.0,2.0,6,20,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,2005,8.4,7.0,1.0,1.56484152332961,1.0,3.0,-0.94753951,0.79010016,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
24,1.0,18.0,0,32,347,70376,4.0,,6,18,1,1.0,0,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,5.0,6.0,1.0,-0.0883559393493102,1.0,4.0,0.18058881,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
65,1.0,12.0,0,32,347,70376,5.0,,4,43,6,0.0,7,4,1,1317,0,32,197,92,1,1255,0,32,194,82,2011,4.5,6.0,3.0,-0.3163831755808856,4.0,4.0,-0.94753951,1.6212416,5,123,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
49,1.0,13.0,0,32,347,70378,5.0,2.0,2,17,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,7.0,6.0,3.0,0.5957257693454155,3.0,3.0,0.18058881,0.79010016,5,123,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
61,1.0,17.0,0,32,347,70378,5.0,1.0,4,44,1,0.0,0,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,7.8,6.0,3.0,0.5387189602875215,2.0,4.0,0.18058881,-0.87218261,5,123,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
58,1.0,15.0,0,32,347,70378,5.0,4.0,8,44,1,5.0,3,4,1,2472,1,36,400,92,1,4253,1,36,397,82,1988,5.0,0.0,2.0,0.4817121512296279,2.0,2.0,-2.0756679,1.6212416,5,123,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
41,1.0,15.0,0,32,347,70378,2.0,1.0,2,7,6,0.0,7,4,1,1685,0,32,348,92,1,1739,0,32,345,82,1980,7.6,4.0,2.0,0.9947734327506724,3.0,2.0,1.3087171,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
46,1.0,18.0,0,32,347,70435,5.0,2.0,9,26,3,5.0,7,3,1,2142,0,32,348,92,1,4173,0,32,345,82,0,4.3,6.0,2.0,0.7667461965190969,3.0,1.0,0.18058881,1.6212416,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
25,1.0,18.0,0,32,347,70437,3.0,,4,8,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,1995,7.3,7.0,0.0,1.336814287098035,0.0,4.0,0.18058881,-0.041041251,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
21,1.0,15.0,0,32,347,70437,4.0,,10,28,1,2.0,0,4,0,2513,16,38,404,31,1,4173,0,32,345,82,2014,5.3,7.0,3.0,-1.912573829201912,3.0,3.0,1.3087171,-0.041041251,5,123,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
43,2.0,21.0,0,32,347,70437,6.0,3.0,0,33,1,2.0,6,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,5.0,7.0,3.0,0.4817121512296279,2.0,2.0,1.3087171,0.79010016,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
28,1.0,18.0,0,32,347,70437,4.0,,3,12,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,8.7,7.0,1.0,0.5387189602875215,0.0,4.0,0.18058881,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
43,2.0,20.0,0,32,347,70437,2.0,1.0,3,12,1,1.0,6,4,1,1380,9,38,284,92,1,2699,9,38,281,82,2003,8.6,6.0,2.0,0.5387189602875215,3.0,2.0,-2.0756679,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
58,0.0,7.0,0,32,347,70437,2.0,,3,13,4,1.0,7,4,0,2513,16,38,404,30,1,4173,0,32,345,82,0,8.1,7.0,3.0,-0.7154308389861421,4.0,2.0,0.18058881,0.79010016,5,123,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
52,1.0,18.0,0,32,347,70439,5.0,1.0,7,6,1,1.0,6,4,1,1524,7,20,215,92,1,2968,7,20,212,82,1990,7.3,7.0,3.0,2.704977704487487,2.0,3.0,-0.94753951,0.79010016,5,123,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
52,0.0,9.0,0,32,347,70439,3.0,,10,28,1,2.0,6,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,4.0,6.0,3.0,-0.6584240299282483,2.0,4.0,-0.94753951,-0.87218261,5,123,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
36,0.0,0.0,0,32,347,70439,5.0,,8,24,1,0.0,6,4,1,2142,0,32,348,92,1,4173,0,32,345,82,1985,0.1,1.0,3.0,0.2536849149980525,4.0,0.0,1.3087171,2.4523828,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
36,2.0,19.0,0,32,347,70469,5.0,2.0,9,34,6,0.0,7,4,1,541,15,33,94,92,1,868,0,32,194,82,1990,9.2,6.0,2.0,0.1966781059401588,2.0,1.0,0.18058881,0.79010016,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
21,0.0,3.0,0,32,347,70479,4.0,1.0,0,27,5,4.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,6.5,2.0,2.0,0.6527325784033092,0.0,2.0,-0.94753951,-0.041041251,5,123,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
52,0.0,0.0,0,32,347,70499,5.0,2.0,9,25,1,5.0,4,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,9.1,7.0,2.0,0.3106917240559465,2.0,4.0,1.3087171,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
55,0.0,4.0,0,32,347,70499,5.0,2.0,6,20,1,2.0,0,4,1,1489,1,24,229,92,1,506,1,24,226,82,2017,5.8,6.0,3.0,0.3106917240559465,2.0,3.0,-0.94753951,-0.87218261,5,123,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
51,1.0,13.0,0,32,347,70499,6.0,,3,12,1,4.0,0,4,1,456,12,8,78,92,1,904,12,8,75,82,1994,6.1,7.0,2.0,2.76198451354538,2.0,2.0,-0.94753951,0.79010016,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
50,1.0,12.0,0,32,347,70499,5.0,,3,13,6,0.0,7,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,7.4,4.0,3.0,-1.171485311449292,2.0,3.0,-0.94753951,-0.041041251,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
54,1.0,18.0,0,32,347,70499,5.0,2.0,4,43,1,1.0,6,4,1,1260,0,38,51,92,1,1334,0,38,401,82,2000,9.2,6.0,2.0,0.3106917240559465,3.0,2.0,0.18058881,-0.87218261,5,123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
64,1.0,12.0,0,32,347,70499,6.0,2.0,6,44,5,1.0,7,4,1,814,5,12,133,92,0,4876,16,38,401,13,2004,1.0,0.0,1.0,-0.0313491302914166,2.0,3.0,1.3087171,0.79010016,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
44,2.0,19.0,0,32,347,70499,6.0,2.0,3,12,1,0.0,6,4,1,2142,0,32,348,92,1,4173,0,32,345,82,1976,8.2,6.0,3.0,-0.0883559393493102,2.0,3.0,1.3087171,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
68,1.0,18.0,0,32,347,70499,6.0,2.0,10,28,1,2.0,6,4,1,2142,0,32,348,92,1,4173,0,32,345,82,0,9.0,4.0,3.0,-1.912573829201912,0.0,4.0,1.3087171,-0.87218261,5,123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
32,1.0,13.0,0,32,347,70499,5.0,,3,3,6,0.0,7,4,0,2513,16,38,404,65,0,4876,16,38,401,58,2008,5.1,6.0,2.0,2.248923232024336,2.0,2.0,0.18058881,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
73,0.0,6.0,0,32,347,70499,6.0,2.0,10,28,6,0.0,7,4,0,2513,16,38,404,92,0,4876,16,38,401,82,1998,6.0,0.0,1.0,-0.0883559393493102,2.0,2.0,0.18058881,0.79010016,5,123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
60,2.0,21.0,0,32,347,70563,6.0,1.0,10,28,6,0.0,7,4,1,1489,1,24,229,92,1,2905,1,24,226,82,2009,7.1,7.0,3.0,0.4817121512296279,3.0,1.0,1.3087171,1.6212416,5,123,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
60,2.0,21.0,0,32,347,70563,6.0,,10,28,6,0.0,7,4,1,1489,1,24,229,92,1,2905,1,24,226,82,2009,7.0,7.0,3.0,0.5387189602875215,3.0,3.0,1.3087171,0.79010016,5,123,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
35,2.0,20.0,0,32,347,70563,6.0,,6,21,1,2.0,0,4,1,486,0,38,2,92,1,2850,0,38,401,82,2017,7.4,6.0,2.0,0.7667461965190969,2.0,2.0,1.3087171,-0.87218261,5,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
